,Model,Process Date,metrics,scores,type
1172,logisticRegression_proba,2023.03.30-12.28.32,unet_Precision,0.8461538461538461,pixel
1173,xgb,2023.03.30-12.29.32,unet_Precision,0.8088235294117647,pixel
1174,xgb,2023.03.30-12.31.57,unet_Precision,1.0,pixel
1175,xgb,2023.03.30-12.33.04,unet_Precision,0.8879310344827587,pixel
1176,xgb,2023.03.30-12.33.45,unet_Precision,0.8275862068965517,pixel
1177,logisticRegression_proba,2023.03.30-16.13.37,unet_Precision,0.8952879581151832,pixel
1178,logisticRegression_proba,2023.03.30-17.34.33,unet_Precision,0.8604651162790697,pixel
1179,xgb,2023.03.30-19.58.05,unet_Precision,0.9221556886227544,pixel
1180,logisticRegression_proba,2023.03.30-19.58.41,unet_Precision,0.9689922480620154,pixel
1181,logisticRegression_proba,2023.03.30-20.03.56,unet_Precision,0.7770700636942676,pixel
1182,xgb_proba,2023.03.30-20.04.42,unet_Precision,0.8527131782945736,pixel
1183,logisticRegression_proba,2023.06.02-19.19.46,unet_Precision,0.8187919463087249,pixel
1184,xgb_proba,2023.06.02-19.22.04,unet_Precision,0.8809523809523809,pixel
1185,xgb_proba,2023.06.02-19.22.49,unet_Precision,0.7761194029850746,pixel
1186,xgb,2023.06.02-19.23.39,unet_Precision,0.7012195121951219,pixel
1187,xgb,2023.06.02-19.28.13,unet_Precision,0.8524590163934426,pixel
1188,xgb,2023.06.02-19.29.01,unet_Precision,0.6192893401015228,pixel
1189,xgb_proba,2023.06.02-19.38.05,unet_Precision,0.8106060606060606,pixel
1190,xgb,2023.06.02-20.22.44,unet_Precision,0.9487179487179488,pixel
1191,xgb,2023.06.02-20.23.50,unet_Precision,0.9734513274336284,pixel
1192,xgb,2023.06.02-20.26.43,unet_Precision,0.831858407079646,pixel
1193,xgb,2023.06.02-20.30.15,unet_Precision,0.7951807228915663,pixel
1194,xgb_proba,2023.06.02-20.31.45,unet_Precision,0.9159663865546218,pixel
1195,xgb,2023.06.02-20.32.27,unet_Precision,0.7622377622377622,pixel
1196,xgb_proba,2021.07.27-20.24.13,unet_Recall,0.9929328621908128,pixel
1197,logisticRegression_proba,2022.04.09-22.15.32,unet_Recall,0.7130801687763713,pixel
1198,logisticRegression,2023.03.26-07.00.18,unet_Recall,0.5636942675159236,pixel
1199,xgb_proba,2023.03.26-07.02.39,unet_Recall,0.9487179487179488,pixel
1200,logisticRegression_proba,2023.03.26-11.25.23,unet_Recall,0.7482014388489209,pixel
1201,logisticRegression_proba,2023.03.26-11.28.40,unet_Recall,0.6893939393939394,pixel
1202,xgb_proba,2023.03.26-15.52.33,unet_Recall,0.9777777777777776,pixel
1203,logisticRegression_proba,2023.03.26-15.53.37,unet_Recall,0.9921259842519684,pixel
1204,xgb,2023.03.26-18.43.02,unet_Recall,0.9852941176470588,pixel
1205,xgb,2023.03.26-18.45.32,unet_Recall,0.9754098360655736,pixel
1206,xgb_proba,2023.03.26-18.56.14,unet_Recall,1.0,pixel
1207,xgb,2023.03.26-18.59.12,unet_Recall,0.9850746268656716,pixel
1208,logisticRegression_proba,2023.03.26-19.01.32,unet_Recall,0.7295597484276729,pixel
1209,logisticRegression_proba,2023.03.26-22.54.06,unet_Recall,0.9915254237288136,pixel
1210,logisticRegression_proba,2023.03.26-22.54.41,unet_Recall,0.8591549295774648,pixel
1211,logisticRegression_proba,2023.03.26-22.56.46,unet_Recall,0.9291338582677166,pixel
1212,logisticRegression_proba,2023.03.26-22.57.27,unet_Recall,0.8909952606635071,pixel
1213,xgb,2023.03.28-22.27.27,unet_Recall,0.9465648854961832,pixel
1214,logisticRegression_proba,2023.03.28-22.29.11,unet_Recall,0.9883040935672516,pixel
1215,xgb,2023.03.28-22.40.02,unet_Recall,0.9479166666666666,pixel
1216,xgb,2023.03.28-22.40.42,unet_Recall,1.0,pixel
1217,xgb,2023.03.28-22.41.32,unet_Recall,0.9894736842105264,pixel
1218,xgb,2023.03.29-21.52.58,unet_Recall,0.923728813559322,pixel
1219,logisticRegression_proba,2023.03.29-21.54.34,unet_Recall,0.0,pixel
1220,logisticRegression_proba,2023.03.29-21.57.23,unet_Recall,0.8832116788321168,pixel
1221,logisticRegression_proba,2023.03.29-22.03.33,unet_Recall,0.9433962264150944,pixel
1222,xgb_proba,2023.03.29-22.07.18,unet_Recall,0.3230769230769231,pixel
1223,logisticRegression_proba,2023.03.30-12.27.27,unet_Recall,0.967741935483871,pixel
1224,logisticRegression_proba,2023.03.30-12.28.32,unet_Recall,0.937984496124031,pixel
1225,xgb,2023.03.30-12.29.32,unet_Recall,0.9565217391304348,pixel
1226,xgb,2023.03.30-12.31.57,unet_Recall,0.8165137614678899,pixel
1227,xgb,2023.03.30-12.33.04,unet_Recall,0.944954128440367,pixel
1228,xgb,2023.03.30-12.33.45,unet_Recall,0.975609756097561,pixel
1229,logisticRegression_proba,2023.03.30-16.13.37,unet_Recall,0.9395604395604396,pixel
1230,logisticRegression_proba,2023.03.30-17.34.33,unet_Recall,0.9932885906040269,pixel
1231,xgb,2023.03.30-19.58.05,unet_Recall,0.9506172839506172,pixel
1232,logisticRegression_proba,2023.03.30-19.58.41,unet_Recall,0.6830601092896175,pixel
1233,logisticRegression_proba,2023.03.30-20.03.56,unet_Recall,0.953125,pixel
1234,xgb_proba,2023.03.30-20.04.42,unet_Recall,0.9821428571428572,pixel
1235,logisticRegression_proba,2023.06.02-19.19.46,unet_Recall,0.9242424242424242,pixel
1236,xgb_proba,2023.06.02-19.22.04,unet_Recall,1.0,pixel
1237,xgb_proba,2023.06.02-19.22.49,unet_Recall,1.0,pixel
1238,xgb,2023.06.02-19.23.39,unet_Recall,0.9913793103448276,pixel
1239,xgb,2023.06.02-19.28.13,unet_Recall,1.0,pixel
1240,xgb,2023.06.02-19.29.01,unet_Recall,1.0,pixel
1241,xgb_proba,2023.06.02-19.38.05,unet_Recall,1.0,pixel
1242,xgb,2023.06.02-20.22.44,unet_Recall,0.8951612903225806,pixel
1243,xgb,2023.06.02-20.23.50,unet_Recall,0.8870967741935484,pixel
1244,xgb,2023.06.02-20.26.43,unet_Recall,1.0,pixel
1245,xgb,2023.06.02-20.30.15,unet_Recall,0.5641025641025641,pixel
1246,xgb_proba,2023.06.02-20.31.45,unet_Recall,0.9478260869565216,pixel
1247,xgb,2023.06.02-20.32.27,unet_Recall,1.0,pixel
