,Model,model_len,Process Date,metrics,scores
2821,unet,75 imagens,2023.03.26-18.45.32,unet_Precision,
2822,unet,75 imagens,2023.03.26-18.56.14,unet_Precision,
2823,unet,75 imagens,2023.03.26-18.59.12,unet_Precision,
2824,unet,75 imagens,2023.03.26-19.01.32,unet_Precision,
2825,unet,75 imagens,2023.03.26-22.54.06,unet_Precision,
2826,unet,75 imagens,2023.03.26-22.54.41,unet_Precision,
2827,unet,75 imagens,2023.03.26-22.56.46,unet_Precision,
2828,unet,75 imagens,2023.03.26-22.57.27,unet_Precision,
2829,unet,75 imagens,2023.03.28-22.27.27,unet_Precision,
2830,unet,75 imagens,2023.03.28-22.29.11,unet_Precision,
2831,unet,75 imagens,2023.03.28-22.40.02,unet_Precision,
2832,unet,75 imagens,2023.03.28-22.40.42,unet_Precision,
2833,unet,75 imagens,2023.03.28-22.41.32,unet_Precision,
2834,unet,75 imagens,2023.03.29-21.52.58,unet_Precision,
2835,logisticRegression_proba,75 imagens,2023.03.29-21.54.34,unet_Precision,0.0
2836,unet,75 imagens,2023.03.29-21.57.23,unet_Precision,
2837,unet,75 imagens,2023.03.29-22.03.33,unet_Precision,
2838,unet,75 imagens,2023.03.29-22.07.18,unet_Precision,
2839,unet,75 imagens,2023.03.30-12.27.27,unet_Precision,
2840,unet,75 imagens,2023.03.30-12.28.32,unet_Precision,
2841,unet,75 imagens,2023.03.30-12.29.32,unet_Precision,
2842,unet,75 imagens,2023.03.30-12.31.57,unet_Precision,
2843,unet,75 imagens,2023.03.30-12.33.04,unet_Precision,
2844,unet,75 imagens,2023.03.30-12.33.45,unet_Precision,
2845,unet,75 imagens,2023.03.30-16.13.37,unet_Precision,
2846,unet,75 imagens,2023.03.30-17.34.33,unet_Precision,
2847,unet,75 imagens,2023.03.30-19.58.05,unet_Precision,
2848,unet,75 imagens,2023.03.30-19.58.41,unet_Precision,
2849,unet,75 imagens,2023.03.30-20.03.56,unet_Precision,
2850,unet,75 imagens,2023.03.30-20.04.42,unet_Precision,
2851,unet,75 imagens,2023.06.02-19.19.46,unet_Precision,
2852,unet,75 imagens,2023.06.02-19.22.04,unet_Precision,
2853,unet,75 imagens,2023.06.02-19.22.49,unet_Precision,
2854,unet,75 imagens,2023.06.02-19.23.39,unet_Precision,
2855,unet,75 imagens,2023.06.02-19.28.13,unet_Precision,
2856,unet,75 imagens,2023.06.02-19.29.01,unet_Precision,
2857,unet,75 imagens,2023.06.02-19.38.05,unet_Precision,
2858,unet,75 imagens,2023.06.02-20.22.44,unet_Precision,
2859,unet,75 imagens,2023.06.02-20.23.50,unet_Precision,
2860,unet,75 imagens,2023.06.02-20.26.43,unet_Precision,
2861,unet,75 imagens,2023.06.02-20.30.15,unet_Precision,
2862,unet,75 imagens,2023.06.02-20.31.45,unet_Precision,
2863,unet,75 imagens,2023.06.02-20.32.27,unet_Precision,
2864,unet,100 imagens,2023.03.26-07.00.18,unet_Precision,
2865,unet,100 imagens,2023.03.26-07.02.39,unet_Precision,
2866,unet,100 imagens,2023.03.26-11.25.23,unet_Precision,
2867,unet,100 imagens,2023.03.26-11.28.40,unet_Precision,
2868,unet,100 imagens,2023.03.26-15.52.33,unet_Precision,
2869,unet,100 imagens,2023.03.26-15.53.37,unet_Precision,
2870,unet,100 imagens,2023.03.26-18.43.02,unet_Precision,
2871,unet,100 imagens,2023.03.26-18.45.32,unet_Precision,
2872,unet,100 imagens,2023.03.26-18.56.14,unet_Precision,
2873,unet,100 imagens,2023.03.26-18.59.12,unet_Precision,
2874,unet,100 imagens,2023.03.26-19.01.32,unet_Precision,
2875,unet,100 imagens,2023.03.26-22.54.06,unet_Precision,
2876,unet,100 imagens,2023.03.26-22.54.41,unet_Precision,
2877,unet,100 imagens,2023.03.26-22.56.46,unet_Precision,
2878,unet,100 imagens,2023.03.26-22.57.27,unet_Precision,
2879,unet,100 imagens,2023.03.28-22.27.27,unet_Precision,
2880,unet,100 imagens,2023.03.28-22.29.11,unet_Precision,
2881,unet,100 imagens,2023.03.28-22.40.02,unet_Precision,
2882,unet,100 imagens,2023.03.28-22.40.42,unet_Precision,
2883,unet,100 imagens,2023.03.28-22.41.32,unet_Precision,
2884,unet,100 imagens,2023.03.29-21.52.58,unet_Precision,
2885,logisticRegression_proba,100 imagens,2023.03.29-21.54.34,unet_Precision,0.0
2886,unet,100 imagens,2023.03.29-21.57.23,unet_Precision,
2887,unet,100 imagens,2023.03.29-22.03.33,unet_Precision,
2888,unet,100 imagens,2023.03.29-22.07.18,unet_Precision,
2889,unet,100 imagens,2023.03.30-12.27.27,unet_Precision,
2890,unet,100 imagens,2023.03.30-12.28.32,unet_Precision,
2891,unet,100 imagens,2023.03.30-12.29.32,unet_Precision,
2892,unet,100 imagens,2023.03.30-12.31.57,unet_Precision,
2893,unet,100 imagens,2023.03.30-12.33.04,unet_Precision,
2894,unet,100 imagens,2023.03.30-12.33.45,unet_Precision,
2895,unet,100 imagens,2023.03.30-16.13.37,unet_Precision,
2896,unet,100 imagens,2023.03.30-17.34.33,unet_Precision,
2897,unet,100 imagens,2023.03.30-19.58.05,unet_Precision,
2898,unet,100 imagens,2023.03.30-19.58.41,unet_Precision,
2899,unet,100 imagens,2023.03.30-20.03.56,unet_Precision,
2900,unet,100 imagens,2023.03.30-20.04.42,unet_Precision,
2901,unet,100 imagens,2023.06.02-19.19.46,unet_Precision,
2902,unet,100 imagens,2023.06.02-19.22.04,unet_Precision,
2903,unet,100 imagens,2023.06.02-19.22.49,unet_Precision,
2904,unet,100 imagens,2023.06.02-19.23.39,unet_Precision,
2905,unet,100 imagens,2023.06.02-19.28.13,unet_Precision,
2906,unet,100 imagens,2023.06.02-19.29.01,unet_Precision,
2907,unet,100 imagens,2023.06.02-19.38.05,unet_Precision,
2908,unet,100 imagens,2023.06.02-20.22.44,unet_Precision,
2909,unet,100 imagens,2023.06.02-20.23.50,unet_Precision,
2910,unet,100 imagens,2023.06.02-20.26.43,unet_Precision,
2911,unet,100 imagens,2023.06.02-20.30.15,unet_Precision,
2912,unet,100 imagens,2023.06.02-20.31.45,unet_Precision,
2913,unet,100 imagens,2023.06.02-20.32.27,unet_Precision,
2914,logisticRegression,50 imagens,2023.03.26-07.00.18,unet_Precision,1.0
2915,unet,50 imagens,2023.03.26-07.02.39,unet_Precision,
2916,logisticRegression_proba,50 imagens,2023.03.26-11.25.23,unet_Precision,0.0
2917,logisticRegression_proba,50 imagens,2023.03.26-11.28.40,unet_Precision,1.0
2918,unet,50 imagens,2023.03.26-15.52.33,unet_Precision,
2919,unet,50 imagens,2023.03.26-15.53.37,unet_Precision,
2920,unet,50 imagens,2023.03.26-18.43.02,unet_Precision,
2921,unet,50 imagens,2023.03.26-18.45.32,unet_Precision,
2922,unet,50 imagens,2023.03.26-18.56.14,unet_Precision,
2923,unet,50 imagens,2023.03.26-18.59.12,unet_Precision,
2924,unet,50 imagens,2023.03.26-19.01.32,unet_Precision,
2925,unet,50 imagens,2023.03.26-22.54.06,unet_Precision,
2926,unet,50 imagens,2023.03.26-22.54.41,unet_Precision,
2927,logisticRegression_proba,50 imagens,2023.03.26-22.56.46,unet_Precision,0.0
2928,logisticRegression_proba,50 imagens,2023.03.26-22.57.27,unet_Precision,1.0
2929,unet,50 imagens,2023.03.28-22.27.27,unet_Precision,
2930,unet,50 imagens,2023.03.28-22.29.11,unet_Precision,
2931,unet,50 imagens,2023.03.28-22.40.02,unet_Precision,
2932,unet,50 imagens,2023.03.28-22.40.42,unet_Precision,
2933,unet,50 imagens,2023.03.28-22.41.32,unet_Precision,
2934,unet,50 imagens,2023.03.29-21.52.58,unet_Precision,
2935,unet,50 imagens,2023.03.29-21.54.34,unet_Precision,
2936,unet,50 imagens,2023.03.29-21.57.23,unet_Precision,
2937,unet,50 imagens,2023.03.29-22.03.33,unet_Precision,
2938,unet,50 imagens,2023.03.29-22.07.18,unet_Precision,
2939,logisticRegression_proba,50 imagens,2023.03.30-12.27.27,unet_Precision,0.0
2940,unet,50 imagens,2023.03.30-12.28.32,unet_Precision,
2941,unet,50 imagens,2023.03.30-12.29.32,unet_Precision,
2942,unet,50 imagens,2023.03.30-12.31.57,unet_Precision,
2943,unet,50 imagens,2023.03.30-12.33.04,unet_Precision,
2944,unet,50 imagens,2023.03.30-12.33.45,unet_Precision,
2945,unet,50 imagens,2023.03.30-16.13.37,unet_Precision,
2946,unet,50 imagens,2023.03.30-17.34.33,unet_Precision,
2947,unet,50 imagens,2023.03.30-19.58.05,unet_Precision,
2948,unet,50 imagens,2023.03.30-19.58.41,unet_Precision,
2949,unet,50 imagens,2023.03.30-20.03.56,unet_Precision,
2950,unet,50 imagens,2023.03.30-20.04.42,unet_Precision,
2951,unet,50 imagens,2023.06.02-19.19.46,unet_Precision,
2952,unet,50 imagens,2023.06.02-19.22.04,unet_Precision,
2953,unet,50 imagens,2023.06.02-19.22.49,unet_Precision,
2954,unet,50 imagens,2023.06.02-19.23.39,unet_Precision,
2955,unet,50 imagens,2023.06.02-19.28.13,unet_Precision,
2956,unet,50 imagens,2023.06.02-19.29.01,unet_Precision,
2957,unet,50 imagens,2023.06.02-19.38.05,unet_Precision,
2958,unet,50 imagens,2023.06.02-20.22.44,unet_Precision,
2959,unet,50 imagens,2023.06.02-20.23.50,unet_Precision,
2960,unet,50 imagens,2023.06.02-20.26.43,unet_Precision,
2961,unet,50 imagens,2023.06.02-20.30.15,unet_Precision,
2962,unet,50 imagens,2023.06.02-20.31.45,unet_Precision,
2963,unet,50 imagens,2023.06.02-20.32.27,unet_Precision,
2964,logisticRegression,226 somente optico,2023.03.26-07.00.18,unet_Precision,0.0
2965,unet,226 somente optico,2023.03.26-07.02.39,unet_Precision,
2966,logisticRegression_proba,226 somente optico,2023.03.26-11.25.23,unet_Precision,0.0
2967,logisticRegression_proba,226 somente optico,2023.03.26-11.28.40,unet_Precision,0.0
2968,unet,226 somente optico,2023.03.26-15.52.33,unet_Precision,
2969,unet,226 somente optico,2023.03.26-15.53.37,unet_Precision,
2970,unet,226 somente optico,2023.03.26-18.43.02,unet_Precision,
2971,unet,226 somente optico,2023.03.26-18.45.32,unet_Precision,
2972,unet,226 somente optico,2023.03.26-18.56.14,unet_Precision,
2973,unet,226 somente optico,2023.03.26-18.59.12,unet_Precision,
2974,unet,226 somente optico,2023.03.26-19.01.32,unet_Precision,
2975,logisticRegression_proba,226 somente optico,2023.03.26-22.54.06,unet_Precision,1.0
2976,logisticRegression_proba,226 somente optico,2023.03.26-22.54.41,unet_Precision,0.0
2977,unet,226 somente optico,2023.03.26-22.56.46,unet_Precision,
2978,logisticRegression_proba,226 somente optico,2023.03.26-22.57.27,unet_Precision,0.9565217391304348
2979,unet,226 somente optico,2023.03.28-22.27.27,unet_Precision,
2980,logisticRegression_proba,226 somente optico,2023.03.28-22.29.11,unet_Precision,1.0
2981,unet,226 somente optico,2023.03.28-22.40.02,unet_Precision,
2982,unet,226 somente optico,2023.03.28-22.40.42,unet_Precision,
2983,unet,226 somente optico,2023.03.28-22.41.32,unet_Precision,
2984,unet,226 somente optico,2023.03.29-21.52.58,unet_Precision,
2985,logisticRegression_proba,226 somente optico,2023.03.29-21.54.34,unet_Precision,0.0
2986,logisticRegression_proba,226 somente optico,2023.03.29-21.57.23,unet_Precision,1.0
2987,logisticRegression_proba,226 somente optico,2023.03.29-22.03.33,unet_Precision,0.9666666666666668
2988,unet,226 somente optico,2023.03.29-22.07.18,unet_Precision,
2989,logisticRegression_proba,226 somente optico,2023.03.30-12.27.27,unet_Precision,0.0
2990,logisticRegression_proba,226 somente optico,2023.03.30-12.28.32,unet_Precision,1.0
2991,unet,226 somente optico,2023.03.30-12.29.32,unet_Precision,
2992,unet,226 somente optico,2023.03.30-12.31.57,unet_Precision,
2993,unet,226 somente optico,2023.03.30-12.33.04,unet_Precision,
2994,unet,226 somente optico,2023.03.30-12.33.45,unet_Precision,
2995,unet,226 somente optico,2023.03.30-16.13.37,unet_Precision,
2996,unet,226 somente optico,2023.03.30-17.34.33,unet_Precision,
2997,unet,226 somente optico,2023.03.30-19.58.05,unet_Precision,
2998,logisticRegression_proba,226 somente optico,2023.03.30-19.58.41,unet_Precision,0.9230769230769232
2999,unet,226 somente optico,2023.03.30-20.03.56,unet_Precision,
3000,unet,226 somente optico,2023.03.30-20.04.42,unet_Precision,
3001,unet,226 somente optico,2023.06.02-19.19.46,unet_Precision,
3002,unet,226 somente optico,2023.06.02-19.22.04,unet_Precision,
3003,unet,226 somente optico,2023.06.02-19.22.49,unet_Precision,
3004,unet,226 somente optico,2023.06.02-19.23.39,unet_Precision,
3005,unet,226 somente optico,2023.06.02-19.28.13,unet_Precision,
3006,unet,226 somente optico,2023.06.02-19.29.01,unet_Precision,
3007,unet,226 somente optico,2023.06.02-19.38.05,unet_Precision,
3008,unet,226 somente optico,2023.06.02-20.22.44,unet_Precision,
3009,unet,226 somente optico,2023.06.02-20.23.50,unet_Precision,
3010,unet,226 somente optico,2023.06.02-20.26.43,unet_Precision,
3011,unet,226 somente optico,2023.06.02-20.30.15,unet_Precision,
3012,unet,226 somente optico,2023.06.02-20.31.45,unet_Precision,
3013,unet,226 somente optico,2023.06.02-20.32.27,unet_Precision,
3014,unet,175 imagens,2023.03.26-07.00.18,unet_Precision,
3015,unet,175 imagens,2023.03.26-07.02.39,unet_Precision,
3016,unet,175 imagens,2023.03.26-11.25.23,unet_Precision,
3017,unet,175 imagens,2023.03.26-11.28.40,unet_Precision,
3018,unet,175 imagens,2023.03.26-15.52.33,unet_Precision,
3019,unet,175 imagens,2023.03.26-15.53.37,unet_Precision,
3020,unet,175 imagens,2023.03.26-18.43.02,unet_Precision,
3021,unet,175 imagens,2023.03.26-18.45.32,unet_Precision,
3022,unet,175 imagens,2023.03.26-18.56.14,unet_Precision,
3023,unet,175 imagens,2023.03.26-18.59.12,unet_Precision,
3024,unet,175 imagens,2023.03.26-19.01.32,unet_Precision,
3025,unet,175 imagens,2023.03.26-22.54.06,unet_Precision,
3026,unet,175 imagens,2023.03.26-22.54.41,unet_Precision,
3027,unet,175 imagens,2023.03.26-22.56.46,unet_Precision,
3028,unet,175 imagens,2023.03.26-22.57.27,unet_Precision,
3029,unet,175 imagens,2023.03.28-22.27.27,unet_Precision,
3030,unet,175 imagens,2023.03.28-22.29.11,unet_Precision,
3031,unet,175 imagens,2023.03.28-22.40.02,unet_Precision,
3032,unet,175 imagens,2023.03.28-22.40.42,unet_Precision,
3033,unet,175 imagens,2023.03.28-22.41.32,unet_Precision,
3034,unet,175 imagens,2023.03.29-21.52.58,unet_Precision,
3035,logisticRegression_proba,175 imagens,2023.03.29-21.54.34,unet_Precision,1.0
3036,unet,175 imagens,2023.03.29-21.57.23,unet_Precision,
3037,unet,175 imagens,2023.03.29-22.03.33,unet_Precision,
3038,unet,175 imagens,2023.03.29-22.07.18,unet_Precision,
3039,unet,175 imagens,2023.03.30-12.27.27,unet_Precision,
3040,unet,175 imagens,2023.03.30-12.28.32,unet_Precision,
3041,unet,175 imagens,2023.03.30-12.29.32,unet_Precision,
3042,unet,175 imagens,2023.03.30-12.31.57,unet_Precision,
3043,unet,175 imagens,2023.03.30-12.33.04,unet_Precision,
3044,unet,175 imagens,2023.03.30-12.33.45,unet_Precision,
3045,unet,175 imagens,2023.03.30-16.13.37,unet_Precision,
3046,unet,175 imagens,2023.03.30-17.34.33,unet_Precision,
3047,unet,175 imagens,2023.03.30-19.58.05,unet_Precision,
3048,unet,175 imagens,2023.03.30-19.58.41,unet_Precision,
3049,unet,175 imagens,2023.03.30-20.03.56,unet_Precision,
3050,unet,175 imagens,2023.03.30-20.04.42,unet_Precision,
3051,unet,175 imagens,2023.06.02-19.19.46,unet_Precision,
3052,unet,175 imagens,2023.06.02-19.22.04,unet_Precision,
3053,unet,175 imagens,2023.06.02-19.22.49,unet_Precision,
3054,unet,175 imagens,2023.06.02-19.23.39,unet_Precision,
3055,unet,175 imagens,2023.06.02-19.28.13,unet_Precision,
3056,unet,175 imagens,2023.06.02-19.29.01,unet_Precision,
3057,unet,175 imagens,2023.06.02-19.38.05,unet_Precision,
3058,unet,175 imagens,2023.06.02-20.22.44,unet_Precision,
3059,unet,175 imagens,2023.06.02-20.23.50,unet_Precision,
3060,unet,175 imagens,2023.06.02-20.26.43,unet_Precision,
3061,unet,175 imagens,2023.06.02-20.30.15,unet_Precision,
3062,unet,175 imagens,2023.06.02-20.31.45,unet_Precision,
3063,unet,175 imagens,2023.06.02-20.32.27,unet_Precision,
3064,unet,150 imagens,2023.03.26-07.00.18,unet_Precision,
3065,unet,150 imagens,2023.03.26-07.02.39,unet_Precision,
3066,unet,150 imagens,2023.03.26-11.25.23,unet_Precision,
3067,unet,150 imagens,2023.03.26-11.28.40,unet_Precision,
3068,unet,150 imagens,2023.03.26-15.52.33,unet_Precision,
3069,unet,150 imagens,2023.03.26-15.53.37,unet_Precision,
3070,unet,150 imagens,2023.03.26-18.43.02,unet_Precision,
3071,unet,150 imagens,2023.03.26-18.45.32,unet_Precision,
3072,unet,150 imagens,2023.03.26-18.56.14,unet_Precision,
3073,unet,150 imagens,2023.03.26-18.59.12,unet_Precision,
3074,unet,150 imagens,2023.03.26-19.01.32,unet_Precision,
3075,unet,150 imagens,2023.03.26-22.54.06,unet_Precision,
3076,unet,150 imagens,2023.03.26-22.54.41,unet_Precision,
3077,unet,150 imagens,2023.03.26-22.56.46,unet_Precision,
3078,unet,150 imagens,2023.03.26-22.57.27,unet_Precision,
3079,unet,150 imagens,2023.03.28-22.27.27,unet_Precision,
3080,unet,150 imagens,2023.03.28-22.29.11,unet_Precision,
3081,unet,150 imagens,2023.03.28-22.40.02,unet_Precision,
3082,unet,150 imagens,2023.03.28-22.40.42,unet_Precision,
3083,unet,150 imagens,2023.03.28-22.41.32,unet_Precision,
3084,unet,150 imagens,2023.03.29-21.52.58,unet_Precision,
3085,logisticRegression_proba,150 imagens,2023.03.29-21.54.34,unet_Precision,0.0
3086,unet,150 imagens,2023.03.29-21.57.23,unet_Precision,
3087,unet,150 imagens,2023.03.29-22.03.33,unet_Precision,
3088,unet,150 imagens,2023.03.29-22.07.18,unet_Precision,
3089,unet,150 imagens,2023.03.30-12.27.27,unet_Precision,
3090,unet,150 imagens,2023.03.30-12.28.32,unet_Precision,
3091,unet,150 imagens,2023.03.30-12.29.32,unet_Precision,
3092,unet,150 imagens,2023.03.30-12.31.57,unet_Precision,
3093,unet,150 imagens,2023.03.30-12.33.04,unet_Precision,
3094,unet,150 imagens,2023.03.30-12.33.45,unet_Precision,
3095,unet,150 imagens,2023.03.30-16.13.37,unet_Precision,
3096,unet,150 imagens,2023.03.30-17.34.33,unet_Precision,
3097,unet,150 imagens,2023.03.30-19.58.05,unet_Precision,
3098,unet,150 imagens,2023.03.30-19.58.41,unet_Precision,
3099,unet,150 imagens,2023.03.30-20.03.56,unet_Precision,
3100,unet,150 imagens,2023.03.30-20.04.42,unet_Precision,
3101,unet,150 imagens,2023.06.02-19.19.46,unet_Precision,
3102,unet,150 imagens,2023.06.02-19.22.04,unet_Precision,
3103,unet,150 imagens,2023.06.02-19.22.49,unet_Precision,
3104,unet,150 imagens,2023.06.02-19.23.39,unet_Precision,
3105,unet,150 imagens,2023.06.02-19.28.13,unet_Precision,
3106,unet,150 imagens,2023.06.02-19.29.01,unet_Precision,
3107,unet,150 imagens,2023.06.02-19.38.05,unet_Precision,
3108,unet,150 imagens,2023.06.02-20.22.44,unet_Precision,
3109,unet,150 imagens,2023.06.02-20.23.50,unet_Precision,
3110,unet,150 imagens,2023.06.02-20.26.43,unet_Precision,
3111,unet,150 imagens,2023.06.02-20.30.15,unet_Precision,
3112,unet,150 imagens,2023.06.02-20.31.45,unet_Precision,
3113,unet,150 imagens,2023.06.02-20.32.27,unet_Precision,
3114,unet,200 imagens,2023.03.26-07.00.18,unet_Precision,
3115,unet,200 imagens,2023.03.26-07.02.39,unet_Precision,
3116,unet,200 imagens,2023.03.26-11.25.23,unet_Precision,
3117,unet,200 imagens,2023.03.26-11.28.40,unet_Precision,
3118,unet,200 imagens,2023.03.26-15.52.33,unet_Precision,
3119,unet,200 imagens,2023.03.26-15.53.37,unet_Precision,
3120,unet,200 imagens,2023.03.26-18.43.02,unet_Precision,
3121,unet,200 imagens,2023.03.26-18.45.32,unet_Precision,
3122,unet,200 imagens,2023.03.26-18.56.14,unet_Precision,
3123,unet,200 imagens,2023.03.26-18.59.12,unet_Precision,
3124,unet,200 imagens,2023.03.26-19.01.32,unet_Precision,
3125,unet,200 imagens,2023.03.26-22.54.06,unet_Precision,
3126,unet,200 imagens,2023.03.26-22.54.41,unet_Precision,
3127,unet,200 imagens,2023.03.26-22.56.46,unet_Precision,
3128,unet,200 imagens,2023.03.26-22.57.27,unet_Precision,
3129,unet,200 imagens,2023.03.28-22.27.27,unet_Precision,
3130,unet,200 imagens,2023.03.28-22.29.11,unet_Precision,
3131,unet,200 imagens,2023.03.28-22.40.02,unet_Precision,
3132,unet,200 imagens,2023.03.28-22.40.42,unet_Precision,
3133,unet,200 imagens,2023.03.28-22.41.32,unet_Precision,
3134,unet,200 imagens,2023.03.29-21.52.58,unet_Precision,
3135,logisticRegression_proba,200 imagens,2023.03.29-21.54.34,unet_Precision,0.0
3136,unet,200 imagens,2023.03.29-21.57.23,unet_Precision,
3137,unet,200 imagens,2023.03.29-22.03.33,unet_Precision,
3138,unet,200 imagens,2023.03.29-22.07.18,unet_Precision,
3139,unet,200 imagens,2023.03.30-12.27.27,unet_Precision,
3140,unet,200 imagens,2023.03.30-12.28.32,unet_Precision,
3141,unet,200 imagens,2023.03.30-12.29.32,unet_Precision,
3142,unet,200 imagens,2023.03.30-12.31.57,unet_Precision,
3143,unet,200 imagens,2023.03.30-12.33.04,unet_Precision,
3144,unet,200 imagens,2023.03.30-12.33.45,unet_Precision,
3145,unet,200 imagens,2023.03.30-16.13.37,unet_Precision,
3146,unet,200 imagens,2023.03.30-17.34.33,unet_Precision,
3147,unet,200 imagens,2023.03.30-19.58.05,unet_Precision,
3148,unet,200 imagens,2023.03.30-19.58.41,unet_Precision,
3149,unet,200 imagens,2023.03.30-20.03.56,unet_Precision,
3150,unet,200 imagens,2023.03.30-20.04.42,unet_Precision,
3151,unet,200 imagens,2023.06.02-19.19.46,unet_Precision,
3152,unet,200 imagens,2023.06.02-19.22.04,unet_Precision,
3153,unet,200 imagens,2023.06.02-19.22.49,unet_Precision,
3154,unet,200 imagens,2023.06.02-19.23.39,unet_Precision,
3155,unet,200 imagens,2023.06.02-19.28.13,unet_Precision,
3156,unet,200 imagens,2023.06.02-19.29.01,unet_Precision,
3157,unet,200 imagens,2023.06.02-19.38.05,unet_Precision,
3158,unet,200 imagens,2023.06.02-20.22.44,unet_Precision,
3159,unet,200 imagens,2023.06.02-20.23.50,unet_Precision,
3160,unet,200 imagens,2023.06.02-20.26.43,unet_Precision,
3161,unet,200 imagens,2023.06.02-20.30.15,unet_Precision,
3162,unet,200 imagens,2023.06.02-20.31.45,unet_Precision,
3163,unet,200 imagens,2023.06.02-20.32.27,unet_Precision,
3164,unet,226 imagens,2021.07.27-20.24.13,unet_Recall,
3165,unet,226 imagens,2022.04.09-22.15.32,unet_Recall,
3166,unet,226 imagens,2023.03.26-07.00.18,unet_Recall,
3167,unet,226 imagens,2023.03.26-07.02.39,unet_Recall,
3168,logisticRegression_proba,226 imagens,2023.03.26-11.25.23,unet_Recall,0.7482014388489209
3169,unet,226 imagens,2023.03.26-11.28.40,unet_Recall,
3170,unet,226 imagens,2023.03.26-15.52.33,unet_Recall,
3171,unet,226 imagens,2023.03.26-15.53.37,unet_Recall,
3172,unet,226 imagens,2023.03.26-18.43.02,unet_Recall,
3173,unet,226 imagens,2023.03.26-18.45.32,unet_Recall,
3174,unet,226 imagens,2023.03.26-18.56.14,unet_Recall,
3175,unet,226 imagens,2023.03.26-18.59.12,unet_Recall,
3176,unet,226 imagens,2023.03.26-19.01.32,unet_Recall,
3177,unet,226 imagens,2023.03.26-22.54.06,unet_Recall,
3178,unet,226 imagens,2023.03.26-22.54.41,unet_Recall,
3179,unet,226 imagens,2023.03.26-22.56.46,unet_Recall,
3180,unet,226 imagens,2023.03.26-22.57.27,unet_Recall,
3181,unet,226 imagens,2023.03.28-22.27.27,unet_Recall,
3182,unet,226 imagens,2023.03.28-22.29.11,unet_Recall,
3183,unet,226 imagens,2023.03.28-22.40.02,unet_Recall,
3184,unet,226 imagens,2023.03.28-22.40.42,unet_Recall,
3185,unet,226 imagens,2023.03.28-22.41.32,unet_Recall,
3186,unet,226 imagens,2023.03.29-21.52.58,unet_Recall,
3187,logisticRegression_proba,226 imagens,2023.03.29-21.54.34,unet_Recall,0.0
3188,unet,226 imagens,2023.03.29-21.57.23,unet_Recall,
3189,unet,226 imagens,2023.03.29-22.03.33,unet_Recall,
3190,unet,226 imagens,2023.03.29-22.07.18,unet_Recall,
3191,unet,226 imagens,2023.03.30-12.27.27,unet_Recall,
3192,unet,226 imagens,2023.03.30-12.28.32,unet_Recall,
3193,unet,226 imagens,2023.03.30-12.29.32,unet_Recall,
3194,unet,226 imagens,2023.03.30-12.31.57,unet_Recall,
3195,unet,226 imagens,2023.03.30-12.33.04,unet_Recall,
3196,unet,226 imagens,2023.03.30-12.33.45,unet_Recall,
3197,unet,226 imagens,2023.03.30-16.13.37,unet_Recall,
3198,unet,226 imagens,2023.03.30-17.34.33,unet_Recall,
3199,unet,226 imagens,2023.03.30-19.58.05,unet_Recall,
3200,unet,226 imagens,2023.03.30-19.58.41,unet_Recall,
3201,unet,226 imagens,2023.03.30-20.03.56,unet_Recall,
3202,unet,226 imagens,2023.03.30-20.04.42,unet_Recall,
3203,unet,226 imagens,2023.06.02-19.19.46,unet_Recall,
3204,unet,226 imagens,2023.06.02-19.22.04,unet_Recall,
3205,unet,226 imagens,2023.06.02-19.22.49,unet_Recall,
3206,unet,226 imagens,2023.06.02-19.23.39,unet_Recall,
3207,unet,226 imagens,2023.06.02-19.28.13,unet_Recall,
3208,unet,226 imagens,2023.06.02-19.29.01,unet_Recall,
3209,unet,226 imagens,2023.06.02-19.38.05,unet_Recall,
3210,unet,226 imagens,2023.06.02-20.22.44,unet_Recall,
3211,unet,226 imagens,2023.06.02-20.23.50,unet_Recall,
3212,unet,226 imagens,2023.06.02-20.26.43,unet_Recall,
3213,unet,226 imagens,2023.06.02-20.30.15,unet_Recall,
3214,unet,226 imagens,2023.06.02-20.31.45,unet_Recall,
3215,unet,226 imagens,2023.06.02-20.32.27,unet_Recall,
3216,unet,125 imagens,2023.03.26-07.00.18,unet_Recall,
3217,unet,125 imagens,2023.03.26-07.02.39,unet_Recall,
3218,unet,125 imagens,2023.03.26-11.25.23,unet_Recall,
3219,unet,125 imagens,2023.03.26-11.28.40,unet_Recall,
3220,unet,125 imagens,2023.03.26-15.52.33,unet_Recall,
3221,unet,125 imagens,2023.03.26-15.53.37,unet_Recall,
3222,unet,125 imagens,2023.03.26-18.43.02,unet_Recall,
3223,unet,125 imagens,2023.03.26-18.45.32,unet_Recall,
3224,unet,125 imagens,2023.03.26-18.56.14,unet_Recall,
3225,unet,125 imagens,2023.03.26-18.59.12,unet_Recall,
3226,unet,125 imagens,2023.03.26-19.01.32,unet_Recall,
3227,unet,125 imagens,2023.03.26-22.54.06,unet_Recall,
3228,unet,125 imagens,2023.03.26-22.54.41,unet_Recall,
3229,unet,125 imagens,2023.03.26-22.56.46,unet_Recall,
3230,unet,125 imagens,2023.03.26-22.57.27,unet_Recall,
3231,unet,125 imagens,2023.03.28-22.27.27,unet_Recall,
3232,unet,125 imagens,2023.03.28-22.29.11,unet_Recall,
3233,unet,125 imagens,2023.03.28-22.40.02,unet_Recall,
